12-5	12-6	12-13	12-15	18-1	18-2	18-3	18-8
gbgene3085	62.7799030229192	125.261499773707	29.5975181074249	6.72437320269746	74.1730043048534	68.2620015227819	32.7446387299317	12.5262360484206
gbgene3086	0.738587094387285	3.95562630864337	0	0	0	0	0	1.47367482922596
gbgene3087	16.9875031709076	10.548336823049	0	0	0	0	0	0
gbgene3088	69.4271868724048	67.2456472469372	36.2808286478112	184.92026307418	343.349229604725	72.0543349407142	113.463980715345	361.05033316036
gbgene3089	2.95434837754914	3.95562630864337	0	0	2.39267755822108	0	1.52300645255496	0.736837414612979
gbgene3091	51.70109660711	1446.44068686059	57.2855189175966	17.6514796570808	733.35567159476	16.4334448110401	5.33052258394236	3.68418707306489
gbgene3092	90.1076255152488	67.2456472469372	43.918897836824	32.7813193631501	32.3011470359845	97.3365577269298	28.1756193722668	36.105033316036
gbgene3093	2744.58964274315	2052.97005418591	639.688294579828	1438.17531872692	1107.80970945636	3.79233341793233	1352.4297298688	1887.77745623845
gbgene3094	706.827849328632	742.339203922072	967.170511058755	820.37353072909	830.259112702714	1418.33269830669	887.151258613265	830.415766268827
gbgene3095	114.480999630029	382.377209835525	202.408833508841	367.318886197349	326.600486697177	207.314226846967	351.814490540196	375.050244038006
gbgene3096	5022.39224183354	3225.15398364722	2939.70187912133	4685.20702897946	5070.08374587046	1231.2442496887	4542.36674474517	4421.02448767787
gbgene3097	217.883192844249	213.603820666742	115.52579648382	126.922544200915	197.395898553239	166.862670389022	134.786071051114	131.893897215723
gbgene3098	675.807191364366	475.993699140085	141.304279996738	258.888368303852	466.57212385311	25.2822227862155	357.145013124138	345.576747453487
gbman.GBUE017347-PA.1	1755.62152335858	1122.07932955183	236.780144859399	158.863316913728	57.4242613973059	246.501672165601	253.580574350401	206.314476091634
gbgene3100	612.288701247059	512.912878020757	1396.81190294073	1208.70608318487	598.169389555269	1358.91947475908	1161.29242007316	1581.25309175945
gbgene3101	200.157102578954	117.35024715642	91.6568302681545	188.282449675529	130.400926923049	37.9233341793233	164.484696875936	181.262003994793
gbgene3102	1006.69420964987	535.328093769736	654.964432957854	805.243691023021	790.779932992066	401.987342300827	893.243284423484	1040.41442943353
gbgene3103	45.0538127576244	22.4152157489791	35.3260699991846	68.0842786773118	53.8352450599742	13.9052225324185	33.5061419562091	34.63135848681
gbgene3104	236.347870203931	122.624415567944	633.959742688069	418.592231867917	239.267755822108	328.668896220802	167.530709781046	449.470822913917
gbgene3105	380.372353609452	308.538852074183	513.660152961116	401.781298861173	424.700266584241	520.81378939604	450.809909956268	491.470555546857
gbgene3106	77.5516449106649	81.7496103786296	154.670901077511	93.3006781874273	92.1180859915115	146.63689216005	105.087445226292	110.525612191947
gbgene3107	1.47717418877457	0	1.90951729725322	0	0	2.52822227862155	0.76150322627748	1.47367482922596
gbgene3108	1643.35628501171	1690.3709758936	889.83506052	1336.46917403612	1329.13238359181	468.985232684298	1196.32156848192	1235.67634430597
gbgene3109	50.9625095127227	29.0079262633847	35.3260699991846	49.5922523698938	35.8901633733162	10.1128891144862	34.2676451824866	45.6839197060047
gbgene3110	242.256566959029	209.648194358098	166.12800486103	261.410008254864	178.25447808747	53.0926678510526	190.37580656937	196.735589701665
gbgene3113	2.21576128316186	10.548336823049	24.8237248642918	15.1298397060693	15.552404128437	13.9052225324185	12.9455548467172	10.3157238045817
gbgene3115	2050.3177740191	1430.61818162602	806.771058089485	902.747102462134	2828.14487381731	987.270799801716	1395.83541376662	690.416657492361
gbgene3116	0	0	0	0	0	0	0	1.47367482922596
gbgene3117	175.783728464174	275.575299502155	302.658491614635	206.774475982947	242.856772159439	195.93722659317	306.124296963547	288.103429113675
gbgene3118	30.2820708698787	38.2377209835525	76.3806918901288	59.67881217394	58.6206001764164	116.298224816591	42.6441806715389	30.2103339991321
gbgene3119	0	11.8668789259301	2.86427594587983	21.8542129087667	43.0681960479794	2.52822227862155	36.5521548613191	36.105033316036
gbgene3120	17.7260902652948	43.511889395077	26.7332421615451	19.3325729577552	14.3560653493265	30.3386673434586	20.560587109492	28.7366591699062
gbgene3121	273.277224923295	400.836799275861	494.564979988584	337.05920678521	191.414204657686	452.551787873258	323.638871167929	304.31385223516
gbgene3123	0.738587094387285	0	0	0.840546650337183	0	0	0	0
gbgene3125	61.3027288341447	150.313799728448	101.204416754421	77.3302918310208	59.8169389555269	74.5825572193358	58.635748423366	50.8417816082955
gbgene3126	8286.20861193095	8747.20831051336	3016.08257101146	4524.66261876505	4902.59631679499	2.52822227862155	4706.08993839483	4695.86484332851
gbgene3127	13.2945676989711	51.4231420123638	44.8736564854506	37.8245992651732	45.4608736062005	15.1693336717293	27.4141161459893	38.3155455598749
gbman.GBUE012063-PA.1	446.845192104308	445.667230773819	260.649111075064	415.230045266568	400.773491002031	118.826447095213	345.722464729976	365.471357648038
gbgene3129	4.43152256632371	6.59271051440561	3.81903459450644	0	1.19633877911054	25.2822227862155	0	4.42102448767787
gbgene3130	1285.88013132826	741.020661819191	30.5522767560515	16.8109330067437	992.961186661747	996.119577776892	1236.68123947463	161.367393800242
gbgene3132	1.47717418877457	0	0	0	0	0	3.8075161313874	0
gbgene3133	47.2695740407862	34.2820946749092	228.18731702176	306.799527373072	202.181253669681	209.842449125589	79.9578387591354	77.3679285343628
gbgene3134	10.340219321422	1.31854210288112	1.90951729725322	0.840546650337183	2.39267755822108	1.26411113931078	0	0
gbgene3135	16.2489160765203	9.22979472016786	435.369943773734	479.952137342531	119.633877911054	1073.23035727485	194.183322700757	109.788774777334
gbgene3136	191.294057446307	39.5562630864337	1219.22679429618	1029.66964666305	710.62523479166	1686.32425984058	888.67426506582	619.680265689515
gbgene3137	507.409333844065	692.234604012589	2494.78434886133	2098.00443924161	2603.23318334453	3526.87007867707	1528.3369751389	1039.67759201891
gbgene3138	0	1.31854210288112	2.86427594587983	0	2.39267755822108	2.52822227862155	2.28450967883244	1.47367482922596
gbgene3140	871.532771376996	709.375651350044	1312.79314186159	1139.78125785722	2977.68722120613	1410.74803147083	2344.66843370836	1025.67768114127
gbgene3141	119.65110929074	253.160083753175	148.942349185751	168.109330067437	309.85174378963	776.164239536817	189.614303343093	129.683384971884
gbgene3142	223.791889599347	145.039631316923	30.5522767560515	85.7357583343926	385.221086873593	1294.44980665423	162.961690423381	81.7889530220407
gbgene3143	72.3815352499539	36.9191788806714	8.59282783763949	30.2596794121386	50.2462287226426	109.977669120038	10.6610451678847	8.10521156074277
gbgene3144	178.738076841723	106.801910333371	82.1092437818884	63.8815454256259	112.455845236391	41.7156675972556	143.924109766444	123.78868565498
gbgene3145	81.9831674769886	180.640268094714	40.0998632423176	62.2004521249515	50.2462287226426	94.8083354483082	70.8198000438057	71.473229217459
gbgene3146	412.870185762492	424.570557127721	255.875317831931	392.535285707464	472.553817748663	49.3003344331203	409.688735737284	369.155544721102
gbgene3147	88.6304513264742	71.2012735555806	83.064002430515	84.0546650337183	89.7254084332904	133.995780766942	98.233916189795	89.8941645827834
gbgene3148	1432.12037601695	1097.02702959709	618.683604310043	843.908836938531	1237.0142976003	1267.90347272871	1542.0440332119	942.41505329
gbgene3149	3028.94567408226	3831.68335097254	3990.89115125923	2904.9292235653	4536.51665038716	5222.04311649282	4198.16728646775	3848.50181652359
gbgene3150	93.0619738927979	35.6006367777903	63.9688294579828	61.3599054746143	58.6206001764164	163.07033697109	56.3512387445335	39.0523829744879
gbgene3151	771.823513634713	594.662488399386	384.767735396524	586.701561935353	671.146055081012	108.713557980727	771.402768219088	741.99527651527
gbgene3152	459.401172708891	609.166451531078	371.401114315751	295.872420918688	446.234364608231	547.360123321566	454.617426087656	353.68195901423
gbgene3153	0	0	0	0.840546650337183	0	2.52822227862155	0	0.736837414612979
gbgene3154	904.769190624424	911.112593090855	270.19669756133	406.824578763196	441.449009491789	3.79233341793233	437.102851883274	454.628684816208
gbgene3155	1181.73935101966	1045.60388758473	820.137679170258	1348.23682714084	1228.63992614652	503.116233445689	1259.52633626295	1094.20356070027
gbgene3156	2376.0346826439	1885.51520712	2575.93883399459	3095.73331319184	2944.18973539104	993.59135549827	2586.8264596646	3175.76925698194
gbgene3157	104.879367402994	61.9714788354127	48.6926910799571	44.5489724678707	66.9949716301902	115.034113677281	91.3803871532976	50.1049441936826
gbgene3158	508.886508032839	502.364541197708	615.819328364163	772.462371659871	669.949716301902	520.81378939604	542.951800335843	600.522492909578
gbgene3159	3.69293547193643	9.22979472016786	5.72855189175966	0	1.19633877911054	2.52822227862155	4.56901935766488	8.84204897535575
gbgene3160	0	0	0	0	0	1.26411113931078	6.09202581021984	0.736837414612979
gbgene3161	3.69293547193643	7.91125261728673	1.90951729725322	2.52163995101155	0	0	0	0.736837414612979
gbgene3162	0	3.95562630864337	0.95475864862661	0.840546650337183	1.19633877911054	0	1.52300645255496	2.94734965845192
gbgene3164	20.680438642844	6.59271051440561	62.0593121607296	56.3166255725912	68.1913104093007	37.9233341793233	50.2592129343137	68.525879559007
gbgene3165	1118.95944799674	830.681524815107	1051.1892721379	1061.61041937586	1089.8646277697	1672.41903730816	1002.13824578116	1091.99304845643
gbgene3166	107.095128686156	146.358173419805	399.089115125923	460.619564384776	223.715351693671	662.394236998847	189.614303343093	402.313228378686
gbgene3167	67.9500126836302	90.9794050987974	429.641391881974	474.068310790171	235.678739484776	652.281347884361	240.635019503684	510.628328326794
gbgene3168	48.0081611351735	58.0158525267694	239.644420805279	130.284730802263	107.670490119948	149.165114438672	111.94097426279	151.788507410274
gbgene3169	60.5641417397574	52.7416841152449	252.056283237425	210.136662584296	129.204588143938	470.249343823609	112.702477489067	143.683295849531
gbgene3170	252.596786280452	449.622857082463	397.17959782867	210.977209234633	179.450816866581	527.134345092594	227.689464656967	246.840533895348
gbgene3171	5.90869675509828	0	2.86427594587983	13.4487464053949	22.7304368031002	1.26411113931078	10.6610451678847	14.7367482922596
gbgene3172	13.2945676989711	15.8225052345735	3.81903459450644	15.1298397060693	5.98169389555269	0	12.1840516204397	16.9472605360985
gbgene3173	1773.34761362387	2081.97798044929	2741.112080207	2467.00441873963	2828.14487381731	4189.26431567591	2940.16395665735	2799.98217552932
gbgene3174	22.1576128316186	23.7337578518602	12.4118624321459	13.4487464053949	10.7670490119948	17.6975559503509	11.4225483941622	19.8946101945504
gbman.GBUE021237-PA.1	0	19.7781315432168	0.95475864862661	0.840546650337183	0	0	1.52300645255496	0.736837414612979
gbgene3177	113.003825441255	150.313799728448	74.4711745928755	11.7676531047206	71.7803267466323	7.58466683586466	114.9869871679	99.4730509727521
gbgene3178	12712.561068594	14757.1232154455	5986.33672688884	9485.5689490551	12784.0761935752	8.84877797517543	12181.7671107609	11672.9783222988
gbgene3179	765.914816879615	721.242530275974	1624.99921996249	1403.7129060631	1868.68117297066	2997.20751130585	1414.87299442356	973.362224703745
gbgene3180	46.530986946399	55.3787683210071	328.436975127554	101.706144690799	150.738686167928	471.51345496292	92.9033936058526	263.050957016833
gbgene3181	2.21576128316186	42.1933472921959	50.6022083772103	4.20273325168591	13.1597265702159	50.564445572431	32.7446387299317	19.8946101945504
gbgene3182	25.1119612091677	48.7860578066015	8.59282783763949	3.36218660134873	9.57071023288431	6.32055569655388	8.37653548905228	11.0525612191947
gbgene3183	140.331547933584	31.6450104691469	70.6521399983691	29.4191327618014	14.3560653493265	63.2055569655388	19.7990838832145	39.7892203891009
gbgene3184	149.933180160619	40.8748051893148	116.480555132446	121.879264298891	204.573931227902	29.0745562041479	217.028419489082	294.734965845192
gbgene3186	1.47717418877457	0	121.254348375579	2.52163995101155	1.19633877911054	7.58466683586466	2.28450967883244	0
gbgene3188	2.21576128316186	0	58.2402775662232	151.298397060693	305.066388673187	0	178.19175494893	154.735857068726
gbgene3189	2313.99336671536	6703.46805104763	1926.7029529285	3282.3346695667	4230.25392293487	1.26411113931078	4248.42649940206	4207.34163744011
gbgene3190	16.9875031709076	288.760720530966	0	14.2892930557321	21.5340980239897	2.52822227862155	3.8075161313874	2.94734965845192
gbgene3191	36.190767624977	387.65137824705	39.145104593691	11.7676531047206	157.916718842591	31.6027784827694	65.4892774598633	5.89469931690383
gbgene3192	62.7799030229192	14.5039631316923	33.4165527019313	24.3758528597783	16.7487429075475	13.9052225324185	9.13803871532976	16.2104231214855
gbman.GBUE002176-PA.1	8619.31139149962	8043.10682757485	5318.96043149884	6002.34363005782	6478.17448888357	4186.73609339729	6365.40546845346	6864.37735453451
gbgene3194	186.862534879983	179.321725991833	255.875317831931	289.988594366328	211.751963902565	297.066117738032	179.714761401485	209.261825750086
gbman.GBUE002178-PA.1	9487.88981449906	7113.53464504365	11100.024048933	9297.28649937958	9220.18297060492	11919.3039325613	5734.11929386943	8142.79026888803
gbman.GBUE020975-PA.1	183.169599408047	89.6608629959163	352.305941343219	300.075154170374	189.021527099465	352.687007867707	146.208619445276	120.841335996529
gbman.GBUE002181-PA.1	5340.72327951446	5040.78645931453	3765.56811018335	5549.28898552608	5468.46455931427	1532.10270084466	5403.626893665	5143.86199141321
gbman.GBUE002182-PA.1	56.871206267821	36.9191788806714	42.9641391881974	83.2141183833811	95.7071023288431	13.9052225324185	86.8113677956328	78.1047659489758
gbgene3198	88.6304513264742	112.076078744895	254.920559183305	73.9681052296721	90.921747212401	279.368561787682	114.225483941622	136.314921703401
gbgene3199	16.9875031709076	25.0522999547413	147.987590537124	7.56491985303464	11.9633877911054	8.84877797517543	22.0835935620469	13.9999108776466
gbgene3200	795.458300655106	700.145856629876	374.265390261631	519.457829908379	642.433924382359	139.052225324185	567.319903576723	548.943873886669
gbgene3201	0	1.31854210288112	0	5.88382655236028	25.1231143613213	2.52822227862155	6.85352903649732	0
gbgene3202	0	1.31854210288112	16.2308970266524	13.4487464053949	55.0315838390848	13.9052225324185	3.04601290510992	39.7892203891009
gbgene3203	22.8961999260058	0	38.1903459450644	27.738039461127	31.104808256874	6.32055569655388	53.3052258394236	59.6838305836513
gbgene3205	25.1119612091677	38.2377209835525	56.33076026897	57.1571722229284	52.6389062808637	58.1491124082957	51.7822193868687	58.9469931690383
gbgene3206	16.9875031709076	34.2820946749092	62.0593121607296	42.8678791671963	25.1231143613213	45.5080010151879	34.2676451824866	33.1576836575841
gbgene3208	2.21576128316186	9.22979472016786	12.4118624321459	19.3325729577552	2.39267755822108	2.52822227862155	0.76150322627748	2.21051224383894
gbman.GBUE021107-PA.1	0	0	0.95475864862661	0.840546650337183	0	1.26411113931078	0	0
gbgene3210	0	1.31854210288112	0.95475864862661	5.0432799020231	3.58901633733162	1.26411113931078	1.52300645255496	0
gbgene3213	35.4521805305897	138.446920802518	48.6926910799571	73.9681052296721	38.2828409315372	30.3386673434586	22.8450967883244	25.0524720968413
gbgene3214	851.59091982854	1438.5294342433	1230.6838980797	764.897451806836	856.578565843146	1655.98559249712	976.24713608773	1003.57255870288
gbgene3215	1728.29380086625	1689.05243379072	980.537132139528	1533.99763686536	1579.16718842591	328.668896220802	1475.03174929948	1422.83304761766
gbgene3216	38.4065289081388	226.789241695553	142.259038645365	198.369009479575	358.901633733162	2.52822227862155	370.090567970855	382.418618184136
gbman.GBUE015715-PA.1	1766.70032977439	1106.25682431726	1016.81796078734	1744.97484609999	1737.0839072685	438.646565340839	1649.41598811702	1607.04240127091
gbgene3218	483.774546823672	312.494478382826	300.748974317382	280.742581212619	289.51398454475	209.842449125589	231.496980788354	268.208818919124
gbgene3219	457.923998520117	534.009551666854	362.808286478112	292.51023431734	288.31764576564	426.005453947732	279.471684043835	233.577460432314
gbgene3220	909.200713190748	950.668856177289	1768.21301725648	905.268742413146	1138.91451771323	1624.38281401435	1496.35383963525	1019.04614440975
gbgene3221	332.364192474278	317.76864679435	344.667872154206	255.526181702503	457.001413620226	509.436789142243	362.475535708081	303.577014820547
gbgene3222	1349.39862144557	775.3027564941	875.513680790601	1098.5944719907	1281.27883242739	752.146127889912	1223.73568462791	1282.8339388412
gbgene3223	850.113745639765	791.125261728673	513.660152961116	528.703843062088	695.072830663223	661.130125859536	623.671142321256	736.837414612979
gbgene3224	1369.34047299403	1724.65307056851	1760.57494806747	1605.44410214402	1658.12554784721	2049.12415682277	1655.50801392724	1693.25237878063
gbgene3225	576.83652071647	439.074520259414	516.524428906996	727.913399192	878.112663867136	149.165114438672	814.808452116904	834.836790756505
gbgene3226	123.344044762677	126.580041876588	100.249658105794	206.774475982947	211.751963902565	20.2257782289724	193.42181947448	165.78841828792
gbgene3227	2.21576128316186	2.63708420576224	1.90951729725322	0	0	0	0	0
gbgene3228	329.409844096729	337.546778337567	397.17959782867	674.11841357042	787.190916654735	78.3748906372681	708.198000438057	562.943784764316
gbgene3229	39.1451160025261	23.7337578518602	97.3853821599142	129.444184151926	174.665461750139	21.4898893682832	118.794503299287	113.472961850399
gbgene3230	2.95434837754914	2.63708420576224	3.81903459450644	5.0432799020231	1.19633877911054	3.79233341793233	1.52300645255496	2.94734965845192
gbgene3232	98.9706706478962	56.6973104238883	19.0951729725322	121.879264298891	59.8169389555269	10.1128891144862	82.2423484379679	63.3680176567162
gbgene3233	174.306554275399	67.2456472469372	63.0140708093562	77.3302918310208	123.222894248386	10.1128891144862	106.610451678847	128.209710142658
gbgene3234	22.8961999260058	30.3264683662658	36.2808286478112	63.8815454256259	16.7487429075475	32.8668896220802	27.4141161459893	22.1051224383894
gbgene3235	1672.8997687872	1725.97161267139	2428.90600210609	2237.53518319758	2167.7658677483	1065.64569043898	2373.60555630691	2119.14440442693
gbgene3236	4147.16653498461	4119.12552940063	3527.83320667532	3132.71736580668	4823.63795737369	10169.7741157552	4760.15666746053	5560.17513066954
gbgene3237	352.306044022735	253.160083753175	181.404143239056	209.296115933958	211.751963902565	54.3567789903634	233.781490467186	290.313941357514
gbgene3239	1844.99056177944	1749.70537052325	990.084718625794	1217.11154968824	1320.75801213803	356.479341285639	1606.77180744548	1503.88516322509
gbgene3240	3636.0642656686	4082.20635051995	3230.90326695245	2329.99531473467	3506.46896157299	5064.02922407897	3185.3679955187	2808.08738709006
gbman.GBUE012220-PA.1	168.397857520301	185.914436506238	438.234219719614	277.38039461127	128.008249364828	257.878672419398	146.208619445276	301.366502576708
gbgene3242	16.2489160765203	50.1045999094826	67.7878640524893	90.7790382364157	46.657212385311	36.6592230400125	53.3052258394236	43.4734074621658
gbgene3243	19.2032644540694	0	0	6.72437320269746	4.78535511644216	0	0.76150322627748	2.21051224383894
gbgene3244	0.738587094387285	0	0	0	0	0	2.28450967883244	0
gbman.GBUE021104-PA.1	0	0	0.95475864862661	0	1.19633877911054	0	1.52300645255496	0
gbman.GBUE017332-PA.1	80.5059932882141	106.801910333371	96.4306235112876	89.9384915860785	21.5340980239897	131.467558488321	51.0207161605912	86.2099775097185
gbgene3246	84885.8147579307	87904.5649148786	24081.877394309	34670.0276864578	46807.9510714789	27.8104450648371	45513.5248281524	44253.7182842409
gbgene3247	6022.43916763392	5729.06543701848	2113.83564805931	2483.81535174637	2956.15312318214	1.26411113931078	3753.4494023217	4373.86689314264
gbgene3248	14.7717418877457	0	1.90951729725322	0	0	0	0	0
gbgene3249	585.699565849117	481.26786755161	384.767735396524	548.87696267018	535.959773041521	122.618780513145	472.132000292038	402.313228378686
gbgene3250	1859.76230366718	1936.93834913237	980.537132139528	1057.40768612418	1623.431723253	2224.83560518697	1304.45502661332	1315.99162249878
gbgene3252	1.47717418877457	0	0	4.20273325168591	15.552404128437	0	4.56901935766488	1.47367482922596
gbgene3253	0	0	0	0	0	2.52822227862155	0	0.736837414612979
gbgene3254	0.738587094387285	1.31854210288112	0.95475864862661	0.840546650337183	5.98169389555269	24.0181116469047	1.52300645255496	4.42102448767787
gbgene3255	0	0	0	0	0	0	3.04601290510992	0
gbman.GBUE000212-PA.1	131.468502800937	218.877989078266	269.241938912704	112.633251145182	88.5290696541799	198.465448871792	134.786071051114	131.15705980111
gbgene3258	341.965824701313	634.21875148582	534.664843230901	230.309782192388	222.51901291456	343.838229892531	264.241619518286	323.471625015098
gbgene3259	7.38587094387285	0	6.68331054038627	0.840546650337183	0	0	0	0
gbgene3260	1342.75133759608	427.207641333484	510.795877015236	374.043259400046	573.046275193948	146.63689216005	1171.95346524104	803.88961934276
gbgene3261	146.240244688682	44.8304314979582	42.9641391881974	55.4760789222541	52.6389062808637	26.5463339255263	51.7822193868687	29.4734965845192
gbgene3262	2976.50599038076	4512.0510760592	82.1092437818884	50.432799020231	5430.18171838274	2870.79639737477	4109.83291221956	1523.77977341964
gbgene3263	1.47717418877457	1.31854210288112	0	0	0	0	0	0
gbgene3264	142.547309216746	122.624415567944	88.7925543222747	94.1412248377645	162.702073959033	20.2257782289724	152.300645255496	139.262271361853
gbgene3265	254.073960469226	249.204457444532	129.847176213219	221.063769038679	278.746935532756	35.3951119007017	221.597438846747	204.840801262408
gbgene3266	116.696760913191	123.942957670825	118.3900724297	115.995437746531	120.830216690164	208.578337986278	121.079012978119	115.683474094238
gbgene3267	380.372353609452	276.893841605036	231.05159296764	543.833682768157	284.728629428308	145.372781020739	357.145013124138	263.787794431446
gbgene3268	2347.96837305718	5432.39346387022	1492.28776780339	2111.453185647	2445.31646450194	1.26411113931078	3095.51061481796	2752.08774357948
gbgene3269	8384.44069548446	8563.93095821289	2989.34932884991	6253.66707850864	5671.84215176306	7.58466683586466	4945.20195144596	6373.64363640227
gbgene3270	147.717418877457	238.656120621483	73.5164159442489	247.120715199132	228.500706810113	0	228.450967883244	266.735144089898
gbgene3272	817.615913486725	1376.55795540789	862.147059709828	639.656000906596	815.903047353387	840.633907641666	670.88434235046	501.786279351439
gbgene3273	596.039785170539	659.271051440561	3535.47127586433	2738.50098679854	2343.62766827755	4778.34010659473	3198.31355036542	2113.98654252464
gbgene3274	41.360877285688	46.1489736008393	30.5522767560515	26.8974928107898	16.7487429075475	39.1874453186341	46.4516968029263	24.3156346822283
gbgene3275	3.69293547193643	0	0	0.840546650337183	1.19633877911054	0	0	0.736837414612979
gbman.GBUE009708-PA.1	161.011986576428	319.087188897232	531.800567285022	415.230045266568	257.212837508766	299.594340016654	312.977826000044	324.945299844324
gbgene3277	1484.56005971844	1214.37727675351	742.802228631502	1399.51017281141	1581.55986598413	0	1526.05246546007	1270.30770279278
gbgene3278	0.738587094387285	0	0.95475864862661	0	0	1.26411113931078	3.04601290510992	5.15786190229085
gbman.GBUE021117-PA.1	2.21576128316186	0	0	0	11.9633877911054	0	0	1.47367482922596
gbgene3279	84.1989287601505	96.2535735103219	146.078073239871	131.965824102938	137.578959597712	34.131000761391	163.723193649658	191.577727799375
gbgene3280	0	0	0	0	0	0	0	1.47367482922596
gbgene3281	53.1782707958845	14.5039631316923	4.77379324313305	83.2141183833811	102.885135003506	1.26411113931078	21.3220903357694	21.3682850237764
gbgene3282	25.850548303555	32.9635525720281	126.028141618712	39.5056925658476	41.8718572688689	51.8285567117418	22.8450967883244	66.3153673151681
gbgene3283	1022.204538632	1372.60232909925	1148.57465429781	747.245972149755	495.284254551763	1618.06225831779	641.185716525638	978.520086606036
gbgene3284	93.0619738927979	191.188604917763	81.1544851332618	76.4897451806836	78.9583594212956	185.824337478684	62.4432645547534	53.0522938521345
gbgene3285	2.95434837754914	10.548336823049	8.59282783763949	7.56491985303464	3.58901633733162	10.1128891144862	5.33052258394236	1.47367482922596
gbgene3286	8.12445803826014	18.4595894403357	3.81903459450644	2.52163995101155	0	10.1128891144862	5.33052258394236	2.94734965845192
gbgene3287	11113.5200092455	7520.96415483392	3854.36066450562	4239.71730430075	6688.73011400702	18.9616670896616	6475.82343626369	6540.90572951941
gbgene3288	57664.4488071929	60213.8622122722	17836.8010736423	27342.9825354685	32894.5310704234	13.9052225324185	28087.2849980186	28713.8172100532
gbgene3289	330.887018285504	226.789241695553	278.78952539897	239.555795346097	257.212837508766	477.834010659473	261.957109839453	249.7878835538
gbgene3290	1632.2774785959	1083.84160856828	1077.92251429944	1676.89056742268	1567.20380063481	351.422896728396	1736.22735591266	1456.72756868986
gbgene3291	1.47717418877457	1.31854210288112	5.72855189175966	124.400904249903	0	0	0	1.47367482922596
gbgene3292	315.376689303371	152.95088393421	388.58676999103	177.355343221146	101.688796224396	267.991561533885	115.748490394177	106.104587704269
gbgene3293	151.410354349393	69.8827314526995	136.530486753605	76.4897451806836	125.615571806607	146.63689216005	82.2423484379679	53.7891312667475
gbman.GBUE010739-PA.1	4096.94261256627	3995.1825717298	3585.11872559292	4428.84030062662	3626.10283948404	2310.7951626601	2761.97220170842	3292.9264059054
gbgene3295	3102.0657964266	2341.73077471687	1172.44362051348	1918.12745606945	3462.2044267459	3.79233341793233	2188.56027232148	2651.1410177775
gbgene3296	2754.19127497019	1954.07939646982	913.704026735665	2016.4714141589	1823.22029936446	256.614561280088	1650.93899456958	1557.67429449184
gbgene3297	274.75439911207	275.575299502155	256.830076480558	232.8314221434	339.760213267393	342.57411875322	230.735477562077	307.261201893612
gbgene3298	586.438152943504	957.261566691695	1271.73851997064	1402.03181276242	1695.21204999963	433.590120783596	1616.67134938709	1669.67358151301
gbgene3299	1904.81611642481	1975.17607011592	887.925543222747	1398.66962616107	1694.01571122052	192.144893175238	1642.56245908053	1637.98957268465
gbgene3300	23.6347870203931	18.4595894403357	0	0	8.37437145377377	16.4334448110401	0	1.47367482922596
gbgene3301	75.3358836275031	168.773389168784	24.8237248642918	7.56491985303464	7.17803267466323	139.052225324185	19.037580656937	27.9998217552932
gbgene3302	3.69293547193643	1.31854210288112	0	1.68109330067437	1.19633877911054	5.0564445572431	12.1840516204397	0
gbgene3305	1.47717418877457	1.31854210288112	0	0	0	0	0	0
gbgene3306	104.879367402994	61.9714788354127	126.982900267339	106.749424592822	64.6022940719691	299.594340016654	89.0958774744652	32.4208462429711
gbgene3307	30.2820708698787	15.8225052345735	21.959448918412	7.56491985303464	13.1597265702159	26.5463339255263	21.3220903357694	27.9998217552932
gbgene3308	7.38587094387285	14.5039631316923	5.72855189175966	2.52163995101155	13.1597265702159	17.6975559503509	5.33052258394236	8.84204897535575
gbman.GBUE014547-PA.1	186.123947785596	88.3423208930352	29.5975181074249	52.1138923209053	70.5839879675218	154.221558995915	98.9954194160724	7.36837414612979
gbgene3310	1133.73118988448	1384.46920802518	2.86427594587983	15.1298397060693	161.505735179923	11.377000253797	86.0498645693553	27.2629843406802
gbgene3311	8.86304513264742	13.1854210288112	21.959448918412	5.0432799020231	26.3194531404319	12.6411113931078	15.9915677518271	46.4207571206177
gbgene3312	5.170109660711	6.59271051440561	26.7332421615451	9.24601315370901	5.98169389555269	22.754000507594	6.09202581021984	8.10521156074277
gbgene3313	4.43152256632371	6.59271051440561	21.959448918412	9.24601315370901	4.78535511644216	37.9233341793233	7.6150322627748	2.21051224383894
gbgene3314	0.738587094387285	1.31854210288112	25.7784835129185	16.8109330067437	10.7670490119948	24.0181116469047	22.0835935620469	5.89469931690383
gbgene3315	0	9.22979472016786	7.63806918901288	4.20273325168591	8.37437145377377	20.2257782289724	2.28450967883244	1.47367482922596
gbman.GBUE009915-PA.1	375.940831043128	437.755978156533	1268.87424402476	783.389478114254	3703.86486012623	3102.12873586864	2475.64698862809	1139.88748040628
gbman.GBUE009914-PA.1	11.8173935101966	3.95562630864337	251.101524588798	454.735737832416	8.37437145377377	1.26411113931078	0.76150322627748	22.8419598530023
gbman.GBUE009913-PA.1	2.95434837754914	19.7781315432168	2.86427594587983	0	27.5157919195424	2.52822227862155	6.09202581021984	0
gbman.GBUE021060-PA.1	1.47717418877457	0	0	0	0	0	0	0
gbgene3320	207.542973522827	312.494478382826	191.906488373949	191.644636276878	247.642127275882	208.578337986278	199.5138452847	196.735589701665
gbgene3321	198.67992839018	213.603820666742	65.8783467552361	158.863316913728	132.79360448127	25.2822227862155	160.677180744548	156.209531897952
