Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gbgene15938	131.777420061515	0.354431258836368	0.669101986125718	0.529675211452778	0.596337137579716	1
gbgene15939	501.088512648192	-0.310105579690922	0.619718310272381	-0.500389143030149	0.616801096578056	1
gbgene15940	769.40968296212	-0.0306092698282373	0.197935439557806	-0.154641374769188	0.877104049979799	1
gbgene15941	1213.32497768753	0.180065563799375	0.213859744658205	0.841978394462101	0.399800047161225	1
gbgene15942	3817.97614568655	-0.168683339958481	0.679129719769938	-0.24837714514372	0.803842615167667	1
gbgene15943	5.94665554539241	-1.02984578734192	0.759517590447111	-1.34671192114618	0.178073031360498	1
gbgene15944	219.097989018336	0.615937050444379	0.447807109303734	1.37548900523773	0.168979892045634	1
gbman.GBUE009591-PA.1	13.1712909901948	0.843951706586627	0.975508210094732	0.871202549063585	0.383643568353351	1
gbgene15946	8.15219620247597	0.0305282104750268	0.968352509537584	0.0314615311289664	0.974901470658871	1
gbgene15950	27.2009925148726	-0.504638728315775	0.387318248194012	-1.30278499241914	0.192648175774859	1
gbgene15951	45.361781884106	-0.534979135895556	0.403682484630426	-1.32519501537907	0.185106478212385	1
gbgene15952	21.1497898145857	-0.412929769904444	0.346890340028464	-1.19011667265196	0.234000538094052	1
gbgene15953	12.0387202358433	-0.868955850483016	0.429034941777832	-2.02240361260464	0.0431346721639516	1
gbman.GBUE011627-PA.1	222.030676733733	0.192150296468085	0.728142585507132	0.263903758356122	0.791854079535868	1
gbgene15955	34.7136954205518	-0.372868403197467	0.474584345228271	-0.785284686475008	0.432286672258089	1
gbgene15956	51.5945212386253	0.419772110839442	0.390334866309113	1.07544018133471	0.282177700243041	1
gbgene15957	6001.59825335929	-0.327142814300077	0.773580268187665	-0.422908046895289	0.672362351548524	1
gbgene15958	2844.68556091925	0.168744216853944	0.315490753987162	0.534865412879963	0.592742926537375	1
gbgene15959	630.503115924137	0.167538602985004	0.377374827840251	0.443967819266161	0.657065850439215	1
gbgene15960	3415.79317467641	-1.4416872262273	0.921579635179547	-1.57530548688982	0.115185948096636	1
gbgene15961	348.574191655097	0.911755210011114	0.602869120527716	1.5123940536759	0.130433646740453	1
gbgene15963	16.0756107553282	0.10500282386949	0.471214591027927	0.22288249731797	0.823626958883866	1
gbgene15964	9.63992227764158	-0.249163188144491	0.637215113624163	-0.390893351749417	0.695876068333502	1
gbgene15965	69.7599137042287	0.85892994805369	0.871452849568233	0.986453066915547	0.323910835249149	1
gbgene15966	79.5549707936248	0.495670447085256	0.514665332264204	0.962810909018891	0.335642425144105	1
gbgene15968	476.018668161808	-0.0909988969550836	0.302484826961373	-0.300839446777231	0.763536926771254	1
gbgene15969	23.441167384184	0.463012083307934	0.637653242792423	0.726426607292092	0.467577284836067	1
gbgene15972	1483.69563781565	0.204605140442319	0.710824045086786	0.28784710408692	0.773463778700711	1
gbgene15973	59.2752243674978	1.09661390544399	0.399746739325264	2.74206181889979	0.00610548497819749	1
gbgene15974	104.453245362085	0.163635250823529	0.515635288025905	0.317310496838838	0.751008013282839	1
gbgene15975	286.244620695455	0.108847979041709	0.55177379018251	0.197262703500556	0.843621964149251	1
gbgene15978	34.7398558143693	-0.146102865071526	0.583025138860512	-0.250477500985584	0.80221810187435	1
gbgene15979	1773.99891825248	0.00977272897796579	0.226884988705672	0.0430747402654175	0.965641954953223	1
gbgene15980	776.011895321789	0.398655737153169	0.311295044003438	1.28062241652777	0.200326322404232	1
gbgene15981	1191.51864216049	-0.0879177310668667	0.704607142816247	-0.124770975625069	0.900704865891185	1
gbgene15982	89.7315368921087	-0.572706075253604	0.531562748321503	-1.07757620368193	0.281222926498694	1
gbgene15983	391.908976887895	0.23754786699066	0.29345167680952	0.809500643128421	0.41822723304848	1
gbgene15985	656.527367246764	-0.289398030476559	0.511546263302647	-0.565723296779745	0.571581895703017	1
gbgene15986	774.870445749902	-0.124342375257348	0.587138764740599	-0.211771443190517	0.832285348255261	1
gbman.GBUE008267-PA.1	144.377698886817	-1.00284134593358	0.602850213024997	-1.66325638829653	0.0962611245510307	1
gbgene15988	1519.39136722268	-0.21212096178193	0.421560157474066	-0.50317634826268	0.614840292117154	1
gbgene15989	111.980812192711	-0.790067908481534	0.821639596718322	-0.961847236550264	0.336126346059962	1
gbgene15990	1242.85476504506	-0.408316704243663	0.406544250758066	-1.00435137014929	0.315209281048972	1
gbgene15991	24117.1679427607	0.106656888180407	0.306223806417979	0.348299559526869	0.727615224607261	1
gbgene15992	9406.49347093731	0.0304788453163952	0.348898740029771	0.0873599148130072	0.930385430863994	1
gbgene15993	65.9654875100965	0.492574852334322	0.441789354426878	1.11488960232911	0.264897732910771	1
gbgene15994	11.2629663483244	-0.827831912928871	0.813497165625179	-1.01476819327018	0.310216338801342	1
gbman.GBUE005876-PA.1	7.83491598382615	-0.327603831824547	0.517567575466984	-0.63320378349312	0.52660057531927	1
gbgene15996	3149.55323305395	-0.471958367853567	0.866732811686928	-0.544689596548596	0.58596702119678	1
gbgene15998	13556.0238427434	-0.652108289146738	0.873034888744337	-0.74743029118424	0.454803866433819	1
gbgene16000	1381.26068220233	0.234328807771222	0.476300628779916	0.491982927741347	0.622731412487181	1
gbgene16001	570.557213158175	0.0591152503745131	0.226113077059084	0.261445532833598	0.793748947548105	1
gbgene16002	223.263807546316	-1.65378734011347	0.527174262187635	-3.13688504353156	0.00170753062615443	1
gbgene16003	206.37170739329	-0.0465290471886116	0.365284426164156	-0.127375018354499	0.898643587636429	1
gbgene16004	564.80086468168	-0.484129704567317	0.729730396440983	-0.663461185430075	0.507035230558414	1
gbgene16005	973.845985569807	-0.118792393045187	0.460438231664234	-0.257993413643988	0.796411990357248	1
gbman.GBUE006285-PA.1	13.774669635507	0.250832730508102	0.443469019655142	0.565623512141367	0.571649740974575	1
gbman.GBUE006286-PA.1	17.9575031448323	0.59687390932864	0.631337704902918	0.946076094044437	0.344109775966677	1
gbgene16009	86.3512974314347	-1.03119693379665	0.74308126634107	-1.38784615098424	0.165183898117158	1
gbman.GBUE005269-PA.1	106.430122068536	0.138267662351364	0.250664977904065	0.551592372028457	0.581227663766058	1
gbgene16011	1664.8249040864	-0.0795544998826472	0.438068245061305	-0.181599416574504	0.855897106742474	1
gbgene16012	22.0611842728919	0.429920548850726	0.553848764186139	0.776122581277223	0.437676611847182	1
gbgene16013	88.4640511666638	-1.37049382196067	0.586770341948351	-2.33509925132609	0.01953823643349	1
gbgene16014	3051.5990865363	0.198622576095752	0.622373886885623	0.319143718825749	0.74961753282194	1
gbgene16019	22.4521328421995	-0.304130623825388	0.41673811758103	-0.730013822656367	0.465381735479093	1
gbgene16020	482.369853578309	0.134416223771815	0.247149291929711	0.543867477800366	0.586532670291366	1
gbgene16021	60.7573568576533	0.848270440754269	0.494290586314145	1.71563712944362	0.0862284783605618	1
gbgene16022	402.051858999662	0.0643568800988263	0.330716013327606	0.194601941616849	0.84570458292876	1
gbgene16023	1179.5885044781	0.0323709297548781	0.180212896903736	0.17962689089372	0.857445492169334	1
gbgene16024	733.438981967526	0.123021900093733	0.395587615710811	0.310990969543469	0.755807486743994	1
gbgene16025	22.1215407223466	1.08883530847697	0.546803160083993	1.99096944591683	0.0464842464283556	1
gbgene16026	18.6654651170459	0.970799064375767	0.733372663052148	1.32347509787922	0.185677432227588	1
gbgene16027	261.553414148074	0.094339794870551	0.314534075541156	0.299937469419614	0.764224852872349	1
gbgene16031	627.609466686947	-0.015883859153792	0.280089523998711	-0.0567086673813562	0.954777269556718	1
gbgene16032	292.796569712122	-0.250742867444542	0.211139071916477	-1.18756572856163	0.235004546688512	1
gbman.GBUE004236-PA.1	34.1557016158231	-0.0475311186628218	0.919313098881231	-0.0517482142220334	0.958729319283724	1
gbgene16034	208.826795117775	0.31394144665898	0.732980403301472	0.428310842286752	0.668424826221207	1
gbgene16035	189.371460662897	0.490113008856186	0.860212577670761	0.569948881666072	0.568712369537521	1
gbgene16036	110.152084249126	1.75335235622251	0.979158552647434	1.93318320308357	0.0532136331998973	1
gbgene16037	1490.30881589271	0.171618146003447	0.40067286900239	0.428324795331884	0.668414669066607	1
gbgene16039	27.7020909487931	-1.98528160441678	0.75449614999783	-2.62314918695409	0.00871211146249289	1
gbgene16044	2781.92420491227	0.646195100297887	0.485522423468736	1.33093476862075	0.183210475684261	1
gbgene16045	152.773707892196	0.00426623427277694	0.339194543166591	0.0125795267974654	0.989963254496748	1
gbgene16046	12524.4338643543	-0.526505589526214	0.818030919369961	-0.643753123234018	0.519735535722694	1
gbgene16047	465.546916946693	-0.679634024725733	0.807498015267931	-0.841876796334279	0.399856919706555	1
gbgene16048	1496.61776876929	-0.340384936148241	0.82488629584415	-0.412675074406229	0.679844689140299	1
gbgene16049	883.055871702968	-0.214459072401133	0.489854970514764	-0.437807468869571	0.661525856275522	1
gbgene16053	7062.66551472393	0.189425807289019	0.646258452895984	0.293117924885758	0.769432016134906	1
gbgene16054	1736.9502971239	0.553501980510567	0.854558577062286	0.647955829623839	0.517013519368606	1
gbgene16055	463.195332516487	0.755478956675428	0.594066113451639	1.27175271110546	0.203460995660726	1
gbgene16056	759.270946256382	0.146526630735398	0.427010567255633	0.343142811811476	0.731491025005032	1
gbgene16057	331.376023234676	0.732583043582687	0.479860437920337	1.52657770575246	0.126866054277588	1
gbgene16059	301.31449371699	-0.922255708184404	0.641318547508812	-1.43796905276653	0.150442835163098	1
gbgene16063	529.211075981222	-1.44515248324253	0.654427843797811	-2.2086984609224	0.027195621559684	1
gbgene16064	1522.20092743777	0.663282587844699	0.651220307008328	1.01856758856989	0.308408298070613	1
gbgene16065	60.5592848839946	0.661312055915927	0.492338719167327	1.34287080600875	0.179313811049413	1
gbgene16066	115.646728581369	0.89793132039378	0.439434496986345	2.04312581436924	0.0410399850987954	1
gbgene16067	180.105989088575	-0.060153786763757	0.499453603433393	-0.120430072204594	0.904142470580598	1
gbgene16068	538.887338720006	-0.487502497403548	0.626890860763638	-0.777687625202566	0.436753189226378	1
gbgene16069	449.879216873475	2.07998563889528	0.911356601572808	2.31060742911668	0.0208545485287551	1
gbgene16070	460.16902279659	0.0359161202513607	0.454813300889111	0.0789739066513497	0.937053377700239	1
gbgene16071	20.9053476550599	0.0504681191219928	0.62550174317054	0.0806900567062047	0.9356884446301	1
gbgene16072	413.298957024916	-0.388483216368808	0.704255832260686	-0.551614968408284	0.581212178870764	1
gbgene16073	1045.20997342808	0.3070349002251	0.422604534643395	0.726528649719706	0.467514750707887	1
gbgene16074	603.759283630064	1.32277666678868	0.646356622765099	2.04675995893697	0.0406816589063705	1
gbgene16075	263.942738153479	-0.148519009219988	0.352813169544157	-0.420943188115021	0.673796567431662	1
gbgene16076	2001.31697543108	-0.30946033044531	0.658350865675774	-0.470052133469091	0.638317771230547	1
gbgene16077	12.3786476914329	-0.254472543028939	0.876611327278744	-0.289862959320087	0.771921079798893	1
gbgene16078	11.6123151243466	0.390247871700802	0.541832723828971	0.719595686757444	0.471773968471349	1
gbgene16079	2562.36646315984	1.37056762101943	0.912815887508313	1.50962228018809	0.1311398328828	1
gbgene16080	121.261210097381	0.46703032273017	0.622592166556743	0.750257745043629	0.453099486397296	1
gbgene16081	75.1341204065333	-0.389234216228066	0.62675474133972	-0.621181383502312	0.534480286895628	1
gbgene16083	126.061596568859	-0.86940076228409	0.521390002117005	-1.66728808489057	0.0954571347412546	1
gbgene16084	1074.69605326803	0.119086907634157	0.442715211774376	0.268991336169987	0.787936349774668	1
gbgene16085	1597.21512459199	1.25275573900612	0.378738008115832	3.30766993911964	0.000940756143840337	1
gbman.GBUE021254-PA.1	21.0874039852676	-1.37259609079274	0.676973178448027	-2.02224513421255	0.043151033630533	1
gbgene16087	313.445255773947	1.29446591581725	0.63102563833939	2.05146251082697	0.0402219268819886	1
gbman.GBUE016009-PA.1	1203.14260503823	-0.0224682347003482	0.270754796408179	-0.0829824771364555	0.9338654727721	1
gbgene16089	682.345758279486	0.361806129565639	0.364027045775124	0.993903234017772	0.320269979757244	1
gbgene16090	5.30660893113005	-0.348041863964238	0.90478272809309	-0.384369236293007	0.700704798424937	1
gbgene16092	17.0921969727184	0.432191647690996	0.680820577106479	0.635413013479635	0.525159082890082	1
gbgene16094	73.0081376105936	-0.346315867837749	0.425627718842134	-0.813549396406858	0.415903137419597	1
gbgene16095	7.85993077691047	-0.654651759877244	0.620684017961581	-1.05377992850561	0.29198368495673	1
gbgene16097	23.8836229534008	-0.0563097275627226	0.493411970170511	-0.114091520804533	0.909165243751583	1
gbgene16098	88.1166980469767	-0.176924727870178	0.708254920357859	-0.249775262787258	0.802761150944778	1
gbgene16099	286.694301155563	0.303988313265802	0.230598013992459	1.31824626595666	0.187421222281884	1
gbgene16100	528.909039963644	-0.140579350714329	0.20654704148325	-0.680612660161123	0.496116614003557	1
gbman.GBUE012840-PA.1	1977.89218418891	0.189742362782647	0.389072685203064	0.487682178875806	0.625774976674684	1
gbgene16101	120.498794715674	0.232570010041043	0.294465406324073	0.78982829731339	0.429628050794933	1
gbgene16102	1507.53180233404	-0.191987672450165	0.577032206932935	-0.332710204249253	0.7393530461112	1
gbgene16103	825.48954632222	-0.00777764632992871	0.334364731071191	-0.0232591075814811	0.98144359030434	1
gbgene16104	633.561901338443	-1.71844457894085	0.793871450503887	-2.16824311089128	0.0301401943051759	1
gbgene16105	16.5182906101869	-1.11407854456837	0.838584844557026	-1.32961270386004	0.183645910279938	1
gbgene16106	5.52829048841807	0.541155890451425	0.75031366120922	0.71987517572172	0.471601853634814	1
gbgene16107	1937.09505232236	0.633245118711627	0.687563515490276	0.921049586672287	0.35702453881936	1
gbgene16110	26.3073538584504	-0.128143549304729	0.786338032458694	-0.162927098484501	0.87057583439614	1
gbgene16112	324.224322258353	0.118825213349464	0.342174962843959	0.347259398921053	0.728396450023644	1
gbgene16113	874.794802790659	0.164808826956794	0.231981747080004	0.710436276084944	0.477433634311182	1
gbgene16114	457.957385480509	-0.06865070717352	0.704019198365927	-0.097508517000961	0.922322570874351	1
gbgene16119	73.7741287407542	-0.068102987179664	0.353101018961873	-0.192861569113231	0.847067383331355	1
gbgene16120	534.347841953289	0.497836230978474	0.477812197542871	1.04192131675988	0.2974481601749	1
gbgene16121	166.397853415304	0.34081428988406	0.49515518927286	0.68824669206962	0.491297445035544	1
gbgene16122	60.8799440375775	0.192580022974328	0.396419363733604	0.485727506451139	0.627160378668288	1
gbgene16123	8620.00923745384	-0.649335726064442	0.826373933012789	-0.786036748898854	0.431845958060372	1
gbgene16124	5009.63334139026	-0.219434166581667	0.594438488577017	-0.369141326175218	0.712022386946024	1
gbgene16125	583.623849409599	0.355510800014342	0.510962326274444	0.695763243701621	0.486577111525591	1
gbgene16126	225323.857262629	-0.571825714577166	0.881679847779721	-0.648925516465447	0.516386520869356	1
gbgene16127	1810.41596149423	-0.0281073194797439	0.35013800128284	-0.0802728971996025	0.936020213537526	1
gbgene16128	71.3089780359108	0.069572153264028	0.610232445882799	0.114011808601657	0.909228432574957	1
gbgene16136	1662.92144322615	-0.00585265277586328	0.317036257790859	-0.0184587005335772	0.98527292414697	1
gbgene16137	1242.41818629186	-0.495998398655184	0.506289577499352	-0.979664114660838	0.32725194532205	1
gbgene16138	371.054665393	-0.378644023910355	0.876855868535097	-0.431898456794634	0.665815216430596	1
gbgene16139	95.0869756146998	0.18402503002269	0.746185199280264	0.246627687444199	0.805196374832389	1
gbgene16140	1144.9060523802	-0.664169010958617	0.44024643817754	-1.50862815718469	0.131393834385209	1
gbgene16141	3469.3164034927	-0.321704573754111	0.348729168541479	-0.922501524206814	0.356267035650258	1
gbgene16142	8589.16223836471	-0.116332980327948	0.547965575875132	-0.212295699666463	0.831876350142728	1
gbgene16143	166.689180094681	0.542227598435133	0.416780335676596	1.3010270518498	0.193249195264949	1
gbgene16144	821.351091553921	-0.177085983048056	0.25821618713965	-0.685797743009683	0.492840659767786	1
gbman.GBUE021173-PA.1	29.9492239611627	-1.06103931941337	0.790764248817398	-1.34193413052427	0.179617354076751	1
gbgene16149	118.497646249002	-0.00810103412093568	0.830526575460859	-0.00974956743693894	0.992221093903863	1
gbgene16151	50693.1945679967	-0.644143534157532	0.888755954802823	-0.725345963977167	0.46823981426589	1
gbgene16154	45.2532957490055	0.534817776126236	0.901601765963115	0.593807474807387	0.552640889022826	1
gbgene16158	11.4916944110491	-0.719147016610519	0.821656613544484	-0.874868914540184	0.381645234704564	1
gbgene16159	86.8943333500125	-0.0289123309899521	0.583126962233599	-0.0495858294666748	0.960452439188043	1
gbgene16160	237.991911858876	-0.430800084560293	0.418762553817135	-1.02878099838978	0.303582597737207	1
gbgene16161	5378.79962385091	0.333813959546495	0.672816756805928	0.496155532967905	0.619784681275649	1
gbgene16162	431.742117128823	0.0307784176775973	0.605933525226592	0.0507974814258696	0.959486897819014	1
gbgene16164	42.8849839318057	1.96001161659983	0.782341310264485	2.50449092297849	0.0122627751770869	1
gbgene16165	1093.9837243134	-0.18368175300158	0.623649111594961	-0.29452155138547	0.768359397696869	1
gbgene16166	4010.67945616534	-0.117899117420863	0.54554787979564	-0.216107286596131	0.828904120034162	1
gbgene16167	31.0446880504095	0.238841860816388	0.365572526934555	0.653397467750656	0.513500070892005	1
gbgene16168	617.425838557754	0.414174651161382	0.803889142254151	0.515263320263149	0.606369026702505	1
gbgene16169	190.788189812109	-0.231531400574661	0.763483020414005	-0.303231124149583	0.761713731285146	1
gbgene16170	209.856054386344	-0.444894847044727	0.905410210858371	-0.491555935715696	0.62303330027728	1
gbman.GBUE021348-PA.1	8.81153062018988	-1.36317162098808	0.70526558100294	-1.92452457087577	0.0542888639108358	1
gbgene16177	5523.2416352923	0.412367729463932	0.756607756103644	0.545060654796839	0.58571180187889	1
gbgene16179	574.463926128568	0.278503246947298	0.55598646622437	0.500926879382466	0.616422584567322	1
gbgene16181	554.214672106583	-0.231491058279942	0.60156329555617	-0.384803280257741	0.700383168631004	1
gbman.GBUE008814-PA.1	1378.20986277163	-0.124666092296543	0.66111735476635	-0.188566490259306	0.85043259848873	1
gbgene16184	715.702344032491	-0.383757241026495	0.657088031012805	-0.584022630367934	0.559205086613248	1
gbgene16185	80.3926588494249	-0.630440556030244	0.724162093966468	-0.870897427884329	0.383810161336675	1
gbgene16186	53.3793423350201	0.996375304876488	0.57363035031683	1.73736866877293	0.0823221178544736	1
gbgene16187	27.947832216543	1.57219218498542	0.946484560996623	1.68575444068075	0.0918431062609364	1
gbgene16188	5.94202405514091	0.141169903116559	0.66026279906438	0.213679805079646	0.830796760833359	1
gbgene16189	1933.57829529116	-0.19719453499961	0.297354444777864	-0.663164024526133	0.507225509402274	1
gbgene16190	26.1077644075355	0.367178151630685	0.438271243737632	0.837459401034315	0.402334388455755	1
gbgene16191	20.5448211563473	0.862322772319704	0.839135385545156	1.02685417129314	0.304489136780744	1
gbgene16192	7.89630969624968	-1.39853174076499	0.671212976948442	-2.06967146538519	0.0384831206311111	1
gbman.GBUE021019-PA.1	592.374776636357	0.11767585796134	0.480643093752418	0.244825871433647	0.806591260908746	1
gbgene16196	16.1226327468578	-1.00132201404969	0.464095508572885	-2.15370973313413	0.0312629423754131	1
gbgene16198	165.912590868045	-1.23535756622213	0.837948515131352	-1.47625802219211	0.139874638583691	1
gbgene16200	17.2361720285411	-1.34166531115139	0.644446574137521	-2.07730760004569	0.0377731780735197	1
gbgene16201	4831.81208424688	-0.651985276392386	0.925077811687555	-0.705819959082179	0.480300108276238	1
gbgene16202	804.432400206368	-0.197548384366707	0.382912878455143	-0.515905814029736	0.605920193188239	1
gbgene16203	9.43745746608422	0.232344298246497	0.537289145817204	0.431986442837635	0.665751266547066	1
gbgene16204	88.4750918453701	0.636692551646067	0.58073336516546	1.09615347606913	0.273011615591627	1
gbgene16205	1275.71502209423	-0.592773674783203	0.582739448156859	-1.01722577418544	0.30904603752321	1
gbgene16206	436.887530335262	-0.00576025117990886	0.312643205572763	-0.0184232481422751	0.985301206253282	1
gbgene16207	560.356001290012	-0.376940704518508	0.430769633079635	-0.875038638502706	0.381552882464831	1
gbgene16208	264.059404646503	-0.798863122868208	0.586987204438228	-1.36090113085536	0.173544936118719	1
gbgene16209	22912.5078382404	-0.554687543582773	0.869035411266279	-0.638559808662423	0.523109334414327	1
gbgene16210	226.065636904701	-0.0737199138609675	0.528908699636542	-0.139377286472316	0.889152019929924	1
gbgene16211	186.960902571154	-0.354134256031905	0.2533238869138	-1.39792583110866	0.16213534081315	1
gbgene16212	14.3531130482097	1.01792249504732	0.912681600223218	1.11833557034113	0.263423700486614	1
gbgene16213	309.58310763532	-0.335683403105852	0.573209557161731	-0.585652825127929	0.558108841855244	1
gbgene16217	220.030568885589	0.46514430355903	0.487940550527332	0.953281475080947	0.340447474919569	1
gbgene16218	160.23359182035	0.219016720735069	0.325855618225415	0.672146166975185	0.501490648163904	1
gbgene16219	129.230776248225	-0.137191057640365	0.364906885683148	-0.375972582522824	0.706937279125866	1
gbgene16224	53.530645353413	-2.09274388254485	0.62197161514304	-3.35799170695668	0.0007851096858492	1
gbgene16225	668.066424204484	-0.29938348712023	0.552208825839208	-0.542146737817654	0.587717423655755	1
gbgene16226	68.5280127621144	-1.86611165413747	0.793608080346184	-2.35485517189699	0.0185299261246401	1
gbgene16230	20.5479008955194	0.559362258529501	0.687000672109232	0.81331260895103	0.416038849634445	1
gbgene16231	23.3092843495301	0.856538868367598	0.546494015566477	1.56642948491038	0.117248104769984	1
gbgene16232	128.623473597248	0.244099457481249	0.672552826197793	0.362901705375535	0.716678312768626	1
gbgene16233	24.3285200038863	-1.59691261130332	0.504157558846121	-3.16134357370827	0.0015704314271418	1
gbgene16234	464.118066398633	-0.658667032903273	0.39791971089682	-1.65528314558398	0.0978670761643442	1
gbgene16235	506.128542119992	-0.11625193485269	0.810882262223339	-0.143359251768777	0.886006462880711	1
gbgene16236	2482.81006541598	-0.376840589575284	0.91834124850197	-0.410518170893348	0.681425876772736	1
gbgene16237	1768.36896119195	0.164965502900397	0.412634747170853	0.399786695873918	0.689313630561548	1
gbgene16238	844.742050491463	-0.482878538674785	0.671166009528961	-0.719463959306029	0.471855100847154	1
gbgene16239	803.094211935027	0.223434805903282	0.406810066198697	0.549233170792414	0.582845443183048	1
gbgene16240	39.1266133939379	0.480503264853399	0.569387323107659	0.843490910568843	0.398953947114301	1
gbgene16241	2641.38571128158	0.131069266142542	0.393555760650402	0.333040085047949	0.739104025147249	1
gbgene16242	86.6103425702602	0.972531524736922	0.6180042060457	1.57354512488759	0.115592648199711	1
gbgene16243	37.9461897759569	-0.192569174968129	0.556005696978148	-0.346550192247901	0.728929270283566	1
gbgene16244	1474.56579400921	-0.284842999520155	0.349553448738675	-0.814871961136818	0.415145604332504	1
gbgene16245	657.206609775852	0.0305708058973102	0.53571797625708	0.0570670973745503	0.954491746184357	1
gbgene16246	1397.96522719015	-0.398285968767819	0.599985142433311	-0.663823795515368	0.506803093938226	1
gbgene16247	34.1770194910612	-0.205238914151679	0.573243043452424	-0.35791154341838	0.72040951181698	1
gbgene16249	33.8270510511764	-0.821170338656375	0.705981308454694	-1.1621311877208	0.245182180740408	1
gbgene16250	244.823476430377	-0.0943969913991054	0.484510354368711	-0.194819999137347	0.845533865223156	1
gbgene16251	12263.218109525	-0.291400649254455	0.883558183345781	-0.32984602053956	0.741516312162921	1
gbgene16252	10.8483899203592	-0.534587024755441	0.680055344350682	-0.787180559171115	0.431176176016685	1
gbgene16253	108.302178921225	0.209639062866302	0.505951387996874	0.414297235716766	0.678656438044605	1
gbgene16254	1124.66799975909	-0.0330674508547604	0.688280396013628	-0.0480394149080756	0.961684830299447	1
gbman.GBUE016839-PA.1	623.20417972307	0.181401386173063	0.356779446412187	0.508450847308413	0.61113720142149	1
gbgene16256	303.427358512085	0.135268101793884	0.74312346045459	0.182029946124891	0.855559224880285	1
gbgene16257	20021.1934002883	0.105711154064843	0.294678576247535	0.358736019623824	0.719792579735829	1
gbgene16258	590.268022958196	-0.0837328213614092	0.208166618373659	-0.402238441936302	0.687508553388165	1
gbgene16259	2035.85428462823	-0.324624173691658	0.77360671343921	-0.419636411231569	0.674751084782616	1
gbgene16260	8512.87580040975	0.0714773125005309	0.315414960392958	0.226615925582851	0.820722407616521	1
gbgene16264	5.75162489747474	-0.531868988241238	0.900177666870904	-0.587996563039759	0.556534599771785	1
gbgene16268	6.17178415242582	0.682960356921916	0.883792622998406	0.777863712313768	0.43664936285749	1
gbgene16274	2704.19652909155	-0.793020037149632	0.378696470565355	-2.09407899385039	0.0362529439819294	1
gbgene16275	3267.87120899686	0.316238239721222	0.449959952568531	0.702817561743928	0.482169451369715	1
gbman.GBUE015406-PA.1	4864.98793004395	-3.27956412368368	0.958977356018991	-3.83268545336309	0.000126751979159465	1
gbgene16277	17.3739145902006	1.55127234616217	0.955596379056339	1.6423777590863	0.100511741223746	1
gbgene16278	1701.6473156712	-0.3409519877568	0.908147013563385	-0.375541885260191	0.707257502029682	1
gbgene16279	376.520317803415	-0.016328620481673	0.215538629085496	-0.0757559800981718	0.939613238228366	1
gbgene16280	16.7605826754425	-1.29392123838651	0.549067384730117	-2.35287902664211	0.0186286935266203	1
gbgene16281	1293.49976659627	0.248137259108475	0.496050233985313	0.50023327105617	0.616910833730746	1
gbgene16282	112.868273201061	-0.508625578184664	0.379945159430193	-1.33860792971801	0.180698343280156	1
gbman.GBUE014596-PA.1	12627.33140798	0.799568233274106	0.573128655848916	1.39513463259051	0.162975244284836	1
gbgene16285	5.28426397049375	-0.914058338140778	0.966508766233951	-0.955759296784808	0.339193856794936	1
gbman.GBUE014597-PA.1	16.9679924692663	1.06085684865185	0.892855553041614	1.18989880894562	0.234086166673855	1
gbgene16289	229.217667942307	0.169861190077636	0.362441163323618	0.468680810419832	0.639297805388352	1
gbgene16291	20.9047398270042	1.6354616718655	0.743793868917809	2.19266405512188	0.0283315923318367	1
gbgene16295	6447.37282364984	1.48962681659164	0.631220243590417	2.36034758820797	0.0182578190051534	1
gbgene16298	104.848865067699	-0.479208958211079	0.470963572964225	-1.01748334237272	0.308923552594818	1
gbgene16300	100.410483872405	0.169508015838884	0.421129907007502	0.402530712243772	0.687293490378154	1
gbgene16304	251.126661604621	-0.538495995123782	0.660598902371711	-0.815127698416582	0.414999218334958	1
gbgene16307	116.278984581356	0.334085406290354	0.547108755383184	0.610537520518331	0.541505796578975	1
gbgene16308	311.242175964464	0.193846441635956	0.262271182688352	0.739096910223464	0.459848152919099	1
gbgene16310	9.68522773546124	-1.55247186725643	0.910459720414071	-1.70865634616031	0.087514624774991	1
gbgene16311	388.487791697063	-1.14629126306641	0.621043114864844	-1.84592705295805	0.064902797989952	1
gbgene16312	2245.91740784337	0.313337829550707	0.301202928920604	1.04029062551408	0.298204898194328	1
gbgene16313	237.68337214233	-0.00545168665838972	0.304923186808983	-0.0178783055768138	0.985735935890519	1
gbgene16314	464.329167114418	0.23549048883949	0.278826360169241	0.844576066944047	0.398347576272922	1
gbman.GBUE021256-PA.1	17.0855077575936	-3.32061046661711	0.869137496039593	-3.73761987443129	0.000185770525475115	1
gbgene16319	8.26374197193919	-0.688661237081814	0.761282000683874	-0.905683105146182	0.365103607378742	1
gbgene16321	10504.0959032043	-0.440227867208108	0.639653790173056	-0.688234856751863	0.491304896861201	1
gbgene16322	56.958412055543	-0.140724312498244	0.662718517243827	-0.212330493560406	0.831849207334206	1
gbgene16323	423.81562408976	0.151148555402975	0.618128772602706	0.24452325463585	0.806825593897867	1
gbgene16324	2210.92473275439	-0.542109356370199	0.589087633435255	-0.920256071417328	0.357438959084547	1
gbgene16327	86.8519151390198	-3.03464391911848	0.954670375850803	-3.40575467461024	0.000659814409451589	1
gbgene16329	5.16947367079269	-1.55491450656056	0.937877040108542	-2.12440455353109	0.0336363295678704	1
